#DATA FROM JLA (Betoule et al. 2014)
#See: http://supernovae.in2p3.fr/sdss_snls_jla/ReadMe.html for full file and more detail
#
#zcmb: CMB frame redshift (including peculiar velocity corrections for
#      nearby supernova based on the models of M.J. Hudson)
#mu: distance modulus
#muerr: Error in distance modulus (includes contributions from intrinsic dispersion, 
#     lensing, and redshift uncertainty)
#
#zcmb mu muerr
0.107250, 38.272148, 0.083177
0.129610, 39.031883, 0.093662
0.266650, 40.711901, 0.150179
0.212260, 40.089664, 0.105792
0.278220, 40.860056, 0.132023
0.245400, 40.302041, 0.113053
0.133620, 39.073706, 0.090714
0.176560, 39.887915, 0.105083
0.113680, 38.502213, 0.085082
0.320380, 41.091351, 0.278114
0.112710, 38.716402, 0.060057
0.106020, 38.458312, 0.083787
0.391350, 41.661340, 0.283247
0.155750, 39.210861, 0.085399
0.186670, 39.788774, 0.112387
0.196710, 40.081625, 0.111154
0.191910, 40.230025, 0.120258
0.190840, 39.752061, 0.091054
0.176250, 39.815809, 0.094388
0.128370, 38.945764, 0.090428
0.122620, 38.777250, 0.086841
0.127150, 38.943319, 0.086509
0.213230, 39.921869, 0.124199
0.218610, 40.108119, 0.131194
0.268560, 40.818867, 0.146723
0.204660, 40.102011, 0.109148
0.267100, 40.678539, 0.120792
0.217570, 40.087435, 0.119231
0.241850, 40.449038, 0.117669
0.293500, 40.492641, 0.161148
0.353460, 41.105302, 0.213699
0.185630, 39.656603, 0.096035
0.285430, 41.037926, 0.158856
0.194940, 39.549380, 0.113381
0.075920, 37.844022, 0.084098
0.163570, 39.354575, 0.099575
0.257210, 40.621386, 0.173411
0.219550, 39.923299, 0.140252
0.175580, 39.635839, 0.091971
0.226670, 40.236853, 0.138506
0.153220, 39.339605, 0.090989
0.210250, 40.127164, 0.152882
0.121640, 38.948053, 0.061122
0.291350, 40.821185, 0.158482
0.294480, 41.140129, 0.310465
0.164550, 39.458657, 0.063495
0.307020, 41.113758, 0.174834
0.198630, 40.026381, 0.104429
0.268210, 40.719918, 0.185580
0.401280, 41.465676, 0.246473
0.136680, 39.061633, 0.094058
0.295420, 40.878351, 0.244441
0.291920, 40.809218, 0.147763
0.090070, 38.028258, 0.058531
0.205570, 40.137804, 0.133848
0.145820, 39.011544, 0.089216
0.117670, 38.747162, 0.083944
0.054990, 36.977031, 0.089975
0.174200, 39.583628, 0.091723
0.244950, 40.587354, 0.129901
0.224520, 40.489134, 0.133224
0.245580, 40.409435, 0.105343
0.283510, 40.812610, 0.180629
0.180560, 39.863045, 0.124174
0.103910, 38.324115, 0.061031
0.129610, 39.134003, 0.093965
0.243520, 40.531829, 0.102984
0.331360, 41.388625, 0.290200
0.243480, 40.499778, 0.145131
0.314680, 40.746766, 0.123589
0.218650, 40.156356, 0.143421
0.260140, 40.949607, 0.192294
0.282430, 40.921975, 0.157303
0.300410, 40.561090, 0.169440
0.151860, 39.210098, 0.088380
0.263570, 40.429633, 0.143441
0.213820, 40.200856, 0.170094
0.162840, 39.558552, 0.112381
0.124400, 39.026479, 0.117519
0.194650, 39.656703, 0.077715
0.205540, 39.984379, 0.133947
0.106670, 38.599759, 0.085131
0.187720, 39.684060, 0.140244
0.163870, 39.530386, 0.098371
0.290210, 40.769412, 0.151637
0.094010, 38.216612, 0.062476
0.227860, 40.215898, 0.129741
0.107510, 38.612475, 0.087197
0.310650, 40.904494, 0.198193
0.145640, 39.481157, 0.097043
0.087840, 38.062367, 0.063601
0.148390, 39.231806, 0.097002
0.286620, 41.104409, 0.150010
0.122810, 38.737840, 0.071066
0.186550, 39.625522, 0.164515
0.128930, 38.913527, 0.096144
0.194220, 39.925967, 0.113752
0.148000, 39.383249, 0.086155
0.211790, 40.419180, 0.209145
0.179620, 39.631050, 0.120427
0.263490, 40.877707, 0.131482
0.192150, 40.093126, 0.101849
0.338800, 41.311436, 0.211372
0.117410, 38.768202, 0.087223
0.143100, 39.140624, 0.113456
0.160350, 39.314785, 0.069888
0.288720, 40.925279, 0.178583
0.123030, 38.789642, 0.095666
0.264050, 40.586365, 0.137398
0.126080, 38.621856, 0.118097
0.173740, 39.536085, 0.089774
0.164400, 39.364270, 0.089672
0.249610, 40.808047, 0.105524
0.159990, 39.262730, 0.091646
0.244480, 40.245553, 0.091815
0.248510, 40.337145, 0.125425
0.228930, 40.269284, 0.113537
0.085280, 38.000638, 0.082766
0.062818, 37.126454, 0.088265
0.277450, 40.911033, 0.218466
0.275440, 40.675288, 0.185041
0.330510, 41.224397, 0.177880
0.361930, 41.458151, 0.241383
0.331030, 40.988891, 0.190110
0.160500, 39.326695, 0.064668
0.300210, 40.886636, 0.166957
0.116350, 38.729536, 0.059839
0.218290, 40.129601, 0.103198
0.119670, 38.717431, 0.058046
0.154730, 39.335527, 0.061459
0.178100, 40.053800, 0.109731
0.250370, 40.680342, 0.109706
0.251740, 40.452743, 0.083710
0.129530, 38.869775, 0.084320
0.309290, 41.128936, 0.141541
0.278520, 40.925910, 0.127906
0.185810, 39.898115, 0.074048
0.066510, 37.289925, 0.118722
0.258000, 40.526847, 0.140729
0.298880, 41.098258, 0.186788
0.270440, 40.650259, 0.201371
0.279160, 40.512390, 0.118111
0.292870, 40.815057, 0.185837
0.189650, 39.779107, 0.098736
0.265760, 40.574082, 0.148858
0.123760, 38.756543, 0.084205
0.182550, 39.768643, 0.089661
0.056340, 37.006809, 0.088745
0.312880, 41.023702, 0.133436
0.309150, 41.261367, 0.199429
0.200610, 39.923754, 0.097189
0.326400, 41.122067, 0.168911
0.211630, 39.954006, 0.077278
0.179690, 39.757981, 0.097797
0.302400, 41.072129, 0.154641
0.109240, 38.624784, 0.088452
0.085220, 38.044968, 0.090029
0.202310, 39.998159, 0.104096
0.126490, 38.899816, 0.097155
0.214570, 40.218476, 0.113070
0.320450, 41.217304, 0.146976
0.218350, 40.227508, 0.119346
0.190100, 40.032530, 0.102175
0.092430, 38.230851, 0.097519
0.379860, 41.549950, 0.136742
0.211340, 39.957402, 0.110330
0.258330, 40.645833, 0.129767
0.183270, 39.631871, 0.113647
0.212950, 40.118529, 0.126522
0.116510, 38.675743, 0.096647
0.144010, 39.136946, 0.118139
0.252490, 40.470936, 0.138382
0.255390, 40.568252, 0.181816
0.216980, 40.440869, 0.142289
1.265901, 44.829407, 0.200354
0.935774, 43.689810, 0.210844
0.049519, 36.718489, 0.163685
0.030325, 35.569531, 0.132610
0.074579, 37.556259, 0.191370
0.025198, 35.056550, 0.194200
0.014411, 33.913383, 0.168567
0.020792, 34.616397, 0.156026
0.035218, 35.956579, 0.166113
0.041657, 36.595003, 0.185301
0.042400, 36.369957, 0.170052
0.018902, 34.757044, 0.134865
0.078840, 37.617743, 0.185487
0.063345, 37.488585, 0.172371
0.027637, 35.586212, 0.214213
0.049325, 36.657271, 0.177546
0.070153, 37.452845, 0.194330
0.023909, 35.164818, 0.134950
0.053126, 36.921179, 0.199558
0.024951, 35.039276, 0.144070
0.015664, 34.135043, 0.162656
0.048984, 36.351600, 0.102219
0.022399, 34.753986, 0.143307
0.034854, 35.813320, 0.224036
0.016966, 33.998322, 0.164697
0.030721, 35.656654, 0.132085
0.030482, 35.949433, 0.132551
0.010550, 33.237093, 0.192634
0.014256, 33.925922, 0.117934
0.027688, 35.058159, 0.131399
0.053860, 36.827015, 0.101172
0.017672, 34.049084, 0.148242
0.017450, 34.216797, 0.116104
0.015573, 34.274926, 0.163538
0.010060, 33.073729, 0.213676
0.054931, 37.112253, 0.135885
0.039083, 36.262270, 0.106503
0.078317, 37.728200, 0.135306
0.031764, 35.705187, 0.094329
0.014440, 33.804805, 0.203969
0.013533, 33.538714, 0.194999
0.026677, 35.422494, 0.149768
